file,N,numQ,algo,grasp,batch,AvgHeight,MaxHeight,Preprocessing,Queries,Overall,Standard deviation
resultTimesTemporary/E4/cuda-inlabel$V_8000000#Q_2000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,2000000.0,CUDA Inlabel,-1.0,-1.0,16.552,39.0,328.774,10.908000000000001,339.682,0.003999999999990678
resultTimesTemporary/E4/cuda-inlabel$V_8000000#Q_2000000#grasp_1000#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,2000000.0,CUDA Inlabel,1000.0,-1.0,7949.703,15882.0,324.799,11.324,336.123,0.2189999999999941
resultTimesTemporary/E4/cuda-inlabel$V_8000000#Q_32000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,32000000.0,CUDA Inlabel,-1.0,-1.0,15.773,38.0,329.7885,79.309,409.09749999999997,0.911500000000018
resultTimesTemporary/E4/cuda-inlabel$V_8000000#Q_32000000#grasp_1000#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,32000000.0,CUDA Inlabel,1000.0,-1.0,7971.029,15964.0,325.989,84.5825,410.571,0.32099999999999795
resultTimesTemporary/E4/cuda-inlabel$V_8000000#Q_4000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,4000000.0,CUDA Inlabel,-1.0,-1.0,17.305,40.0,330.45500000000004,15.5475,346.0025,0.21050000000002456
resultTimesTemporary/E4/cuda-inlabel$V_8000000#Q_4000000#grasp_1000#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,4000000.0,CUDA Inlabel,1000.0,-1.0,8000.079,16003.0,326.7525,16.252,343.0045,0.5425000000000182
resultTimesTemporary/E4/cuda-inlabel$V_8000000#Q_64000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,64000000.0,CUDA Inlabel,-1.0,-1.0,16.096,37.0,329.6345,152.7385,482.373,0.16300000000001091
resultTimesTemporary/E4/cuda-inlabel$V_8000000#Q_64000000#grasp_1000#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,64000000.0,CUDA Inlabel,1000.0,-1.0,8012.318,16015.0,332.288,165.7345,498.023,0.9310000000000116
resultTimesTemporary/E4/cuda-inlabel$V_8000000#Q_8000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,8000000.0,CUDA Inlabel,-1.0,-1.0,16.985,40.0,328.15549999999996,24.527500000000003,352.683,0.8369999999999891
resultTimesTemporary/E4/cuda-inlabel$V_8000000#Q_8000000#grasp_1000#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,8000000.0,CUDA Inlabel,1000.0,-1.0,8005.369,15988.0,326.628,26.227,352.855,0.7650000000000148
resultTimesTemporary/E4/cuda-naive$V_8000000#Q_1000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,1000000.0,CUDA Naive,-1.0,-1.0,16.001,36.0,19.655,16.432499999999997,36.0875,0.11149999999999949
resultTimesTemporary/E4/cuda-naive$V_8000000#Q_1000000#grasp_1000#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,1000000.0,CUDA Naive,1000.0,-1.0,8085.418,16110.0,33.5105,7208.1825,7241.692999999999,55.03800000000001
resultTimesTemporary/E4/cuda-naive$V_8000000#Q_128000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,128000000.0,CUDA Naive,-1.0,-1.0,16.833,39.0,19.761499999999998,1866.651,1886.412,16.386999999999944
resultTimesTemporary/E4/cuda-naive$V_8000000#Q_16000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,16000000.0,CUDA Naive,-1.0,-1.0,15.9,35.0,19.7165,229.63150000000002,249.348,0.10600000000000875
resultTimesTemporary/E4/cuda-naive$V_8000000#Q_2000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,2000000.0,CUDA Naive,-1.0,-1.0,16.552,39.0,19.6615,31.284,50.9455,0.022500000000000853
resultTimesTemporary/E4/cuda-naive$V_8000000#Q_2000000#grasp_1000#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,2000000.0,CUDA Naive,1000.0,-1.0,7949.703,15882.0,33.515,14312.886999999999,14346.402,14.582000000000335
resultTimesTemporary/E4/cuda-naive$V_8000000#Q_32000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,32000000.0,CUDA Naive,-1.0,-1.0,15.773,38.0,19.884999999999998,460.282,480.16700000000003,0.24100000000001387
resultTimesTemporary/E4/cuda-naive$V_8000000#Q_4000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,4000000.0,CUDA Naive,-1.0,-1.0,17.305,40.0,19.7675,61.81,81.5775,0.006500000000002615
resultTimesTemporary/E4/cuda-naive$V_8000000#Q_4000000#grasp_1000#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,4000000.0,CUDA Naive,1000.0,-1.0,8000.079,16003.0,33.453,29144.602,29178.055,102.70200000000114
resultTimesTemporary/E4/cuda-naive$V_8000000#Q_64000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,64000000.0,CUDA Naive,-1.0,-1.0,16.096,37.0,19.686999999999998,915.434,935.1205,0.09950000000003456
resultTimesTemporary/E4/cuda-naive$V_8000000#Q_8000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,8000000.0,CUDA Naive,-1.0,-1.0,16.985,40.0,19.835,117.9885,137.824,0.15500000000000114
resultTimesTemporary/E4/cuda-naive$V_8000000#Q_8000000#grasp_1000#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,8000000.0,CUDA Naive,1000.0,-1.0,8005.369,15988.0,33.592,57388.125,57421.7175,322.4334999999992

resultTimesTemporary/E5/cpu-inlabel$V_1000000#Q_1000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,1000000.0,1000000.0,CPU Inlabel,-1.0,-1.0,8.567,22.6,233.5833,71.0087,304.59200000000004,7.7150309137423525
resultTimesTemporary/E5/cpu-inlabel$V_16000000#Q_16000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,16000000.0,16000000.0,CPU Inlabel,-1.0,-1.0,10.3574,27.2,6665.8135999999995,2821.4335,9487.247199999998,522.1317287410909
resultTimesTemporary/E5/cpu-inlabel$V_2000000#Q_2000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,2000000.0,2000000.0,CPU Inlabel,-1.0,-1.0,9.1494,23.2,594.2143,216.3071,810.5215999999998,45.82462176646961
resultTimesTemporary/E5/cpu-inlabel$V_32000000#Q_32000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,32000000.0,32000000.0,CPU Inlabel,-1.0,-1.0,10.471625,27.5,14167.42625,6138.679625,20306.10575,448.4147605757278
resultTimesTemporary/E5/cpu-inlabel$V_4000000#Q_4000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,4000000.0,4000000.0,CPU Inlabel,-1.0,-1.0,9.133,24.4,1457.762,619.7753999999999,2077.5372,171.9470612699153
resultTimesTemporary/E5/cpu-inlabel$V_8000000#Q_8000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,8000000.0,CPU Inlabel,-1.0,-1.0,9.8978,25.2,3439.7262,1307.7168,4747.442799999999,287.0645167856174
resultTimesTemporary/E5/multicore-cpu-inlabel$V_1000000#Q_1000000#grasp_-1#batch_-1#$2021-01-06-11-21-25.out.test,1000000.0,1000000.0,Multicore CPU Inlabel,-1.0,-1.0,8.567000000000002,22.6,122.6356,10.705599999999999,133.34120000000001,18.297211606143705
resultTimesTemporary/E5/multicore-cpu-inlabel$V_16000000#Q_16000000#grasp_-1#batch_-1#$2021-01-06-11-21-25.out.test,16000000.0,16000000.0,Multicore CPU Inlabel,-1.0,-1.0,10.3574,27.2,3738.0509999999995,403.6588,4141.7094,169.7283037546773
resultTimesTemporary/E5/multicore-cpu-inlabel$V_2000000#Q_2000000#grasp_-1#batch_-1#$2021-01-06-11-21-25.out.test,2000000.0,2000000.0,Multicore CPU Inlabel,-1.0,-1.0,9.1494,23.2,269.0512,29.058999999999997,298.11,9.104917967779834
resultTimesTemporary/E5/multicore-cpu-inlabel$V_32000000#Q_32000000#grasp_-1#batch_-1#$2021-01-06-11-21-25.out.test,32000000.0,32000000.0,Multicore CPU Inlabel,-1.0,-1.0,10.4348,27.4,8489.213,986.6800000000001,9475.892799999998,650.7639289236608
resultTimesTemporary/E5/multicore-cpu-inlabel$V_4000000#Q_4000000#grasp_-1#batch_-1#$2021-01-06-11-21-25.out.test,4000000.0,4000000.0,Multicore CPU Inlabel,-1.0,-1.0,9.133,24.4,618.9252,72.22420000000001,691.1494,9.56631696317867
resultTimesTemporary/E5/multicore-cpu-inlabel$V_8000000#Q_8000000#grasp_-1#batch_-1#$2021-01-06-11-21-25.out.test,8000000.0,8000000.0,Multicore CPU Inlabel,-1.0,-1.0,9.8978,25.2,1546.739,195.3838,1742.1227999999999,80.83585470668328
resultTimesTemporary/E5/cuda-inlabel$V_1000000#Q_1000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,1000000.0,1000000.0,CUDA Inlabel,-1.0,-1.0,8.567,22.6,49.3048,3.1235000000000004,52.42809999999999,1.5326323401259674
resultTimesTemporary/E5/cuda-inlabel$V_16000000#Q_16000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,16000000.0,16000000.0,CUDA Inlabel,-1.0,-1.0,10.3574,27.2,678.3010999999999,50.318599999999996,728.6193999999999,3.2538137070213438
resultTimesTemporary/E5/cuda-inlabel$V_2000000#Q_2000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,2000000.0,2000000.0,CUDA Inlabel,-1.0,-1.0,9.1494,23.2,86.4955,6.239,92.7346,0.2267060652033805
resultTimesTemporary/E5/cuda-inlabel$V_32000000#Q_32000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,32000000.0,32000000.0,CUDA Inlabel,-1.0,-1.0,10.434800000000001,27.4,1354.5739999999998,135.3087,1489.8827999999999,6.916062908909941
resultTimesTemporary/E5/cuda-inlabel$V_4000000#Q_4000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,4000000.0,4000000.0,CUDA Inlabel,-1.0,-1.0,9.133000000000001,24.4,169.6461,12.5817,182.2276,2.612970539443564
resultTimesTemporary/E5/cuda-inlabel$V_8000000#Q_8000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,8000000.0,CUDA Inlabel,-1.0,-1.0,9.8978,25.2,335.9191,25.172900000000002,361.09209999999996,2.2279905498004307
resultTimesTemporary/E5/cuda-naive$V_1000000#Q_1000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,1000000.0,1000000.0,CUDA Naive,-1.0,-1.0,8.567,22.6,3.2961,6.3366,9.6328,0.13267614706494918
resultTimesTemporary/E5/cuda-naive$V_16000000#Q_16000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,16000000.0,16000000.0,CUDA Naive,-1.0,-1.0,10.3574,27.2,29.0349,160.8586,189.8933,1.7939746960311325
resultTimesTemporary/E5/cuda-naive$V_2000000#Q_2000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,2000000.0,2000000.0,CUDA Naive,-1.0,-1.0,9.1494,23.2,5.2338000000000005,15.0755,20.309199999999997,0.27680021676292077
resultTimesTemporary/E5/cuda-naive$V_32000000#Q_32000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,32000000.0,32000000.0,CUDA Naive,-1.0,-1.0,10.434800000000001,27.4,55.593,337.504,393.0969,4.481394391258146
resultTimesTemporary/E5/cuda-naive$V_4000000#Q_4000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,4000000.0,4000000.0,CUDA Naive,-1.0,-1.0,9.133000000000001,24.4,9.2009,34.481100000000005,43.682,0.383785096115001
resultTimesTemporary/E5/cuda-naive$V_8000000#Q_8000000#grasp_-1#batch_-1#$2021-01-02-23-15-04.out.test,8000000.0,8000000.0,CUDA Naive,-1.0,-1.0,9.8978,25.2,16.4918,74.73679999999999,91.2288,0.9004216567808663
